lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
106.44300 38.88800 31.49520 -7.66668 0.34865 0.44487 0 d367 GNSS
105.19900 35.21500 35.14884 -8.16117 0.60085 0.37956 0 g357 GNSS
77.19200 32.31700 27.17564 25.48932 0.51932 2.14717 0 kot1 GNSS
109.22149 34.36867 33.63445 -10.71406 0.47709 0.58735 0 xian GNSS
95.80100 40.51400 29.94687 -0.99559 0.43971 0.31895 0 jb28 GNSS
77.12591 28.48226 36.15428 34.06942 0.86623 0.70176 0 delh GNSS
84.33400 43.65200 30.93961 5.82827 0.23097 0.48153 0 i045 GNSS
93.62600 42.81000 31.85417 1.04103 0.24263 0.62452 0 jb43 GNSS
78.97336 32.77862 27.87712 19.50875 0.40469 0.46651 0 hanl GNSS
92.73178 23.72356 35.25119 29.40190 0.43162 0.42919 0 aizw GNSS
93.92500 24.74900 30.23344 20.41495 0.50022 0.29127 0 imph GNSS
97.95600 34.40000 47.70950 0.78372 0.64821 0.62779 0 j400 GNSS
99.19600 34.27100 45.02624 -1.15744 0.59378 0.59463 0 j406 GNSS
70.94000 42.78300 26.94839 3.23946 0.39575 0.36549 0 kta4 GNSS
75.08600 43.37900 27.57160 3.25556 0.40568 0.71639 0 kur4 GNSS
41.79286 38.75328 21.08995 22.89839 0.37784 0.36395 0 krkt GNSS
41.05681 38.95880 20.64321 23.66885 0.82680 0.28634 0 solh GNSS
103.46800 29.60200 33.89885 -9.62949 0.53608 0.42267 0 h076 GNSS
102.65500 29.34800 35.61456 -10.03521 0.41091 0.52795 0 h077 GNSS
103.04300 28.84700 34.38870 -10.10585 0.84224 0.42923 0 h086 GNSS
100.09400 25.97900 30.38237 -18.20297 1.04820 0.63989 0 h124 GNSS
102.57700 24.37500 30.44339 -16.49506 0.88841 0.48647 0 h149 GNSS
102.83600 23.22400 33.07491 -11.11707 0.83434 0.58613 0 h166 GNSS
99.29300 27.18000 32.98824 -16.23556 0.60790 0.57013 0 h196 GNSS
98.81500 25.98700 29.67380 -13.76309 0.59797 0.38069 0 h203 GNSS
106.03400 30.80400 33.87746 -9.34416 0.31620 0.32414 0 jb24 GNSS
99.91800 22.55400 27.20191 -9.31103 0.46579 0.29194 0 jb42 GNSS
100.81400 35.24400 39.25807 -0.60875 0.36405 0.51062 0 g358 GNSS
44.09611 40.17800 28.84757 16.83797 0.24206 0.35553 0 mmor GNSS
78.96607 39.87701 28.68345 17.14635 0.39546 0.61567 0 akta GNSS
76.97792 40.84425 28.63191 13.43646 0.29496 0.81376 0 qiqi GNSS
75.47900 38.85300 28.80292 23.55302 0.34532 0.37093 0 gaze GNSS
76.46300 38.65600 27.53387 21.65379 0.40271 0.42573 0 kizi GNSS
77.24800 38.41200 26.09477 21.71493 0.69976 0.82120 0 shac GNSS
76.30577 32.24760 29.21144 30.15441 0.88953 1.02817 0 nadi GNSS
78.36650 30.39900 34.33924 32.18250 0.63827 0.92254 0 cham GNSS
89.33900 38.11000 35.10170 8.13811 0.51896 0.54409 0 g333 GNSS
75.76800 37.84000 26.94540 22.92270 0.55405 0.29980 0 i407 GNSS
92.41500 27.27000 42.21467 20.62328 0.86145 0.76099 0 bomd GNSS
73.82100 38.50300 22.96581 22.61432 0.31351 0.52673 0 akba GNSS
104.53675 30.37525 34.18271 -8.90965 0.55912 0.40168 0 jyan GNSS
104.24740 21.18960 34.43545 -10.82253 0.54096 0.33375 0 mon1 GNSS
81.34500 41.60100 31.57274 8.03643 1.03562 0.69966 0 i059 GNSS
80.23900 41.14300 30.80127 15.46686 0.63387 0.50766 0 i061 GNSS
80.34100 34.43800 27.92787 18.10714 0.57148 0.64641 0 j315 GNSS
75.96714 40.71713 28.63412 13.51968 0.28111 0.38574 0 aks4 GNSS
71.72092 42.01458 27.48313 4.51787 0.36232 0.63588 0 cha4 GNSS
76.29818 40.81641 29.16714 13.23070 0.31164 0.33048 0 kul4 GNSS
74.07600 40.43600 27.09416 12.14154 0.18660 0.20416 0 oyt4 GNSS
75.77200 40.47600 29.19259 12.96942 0.26066 0.37182 0 sme4 GNSS
27.39281 40.81074 21.08705 8.21874 0.40875 0.42429 0 yenb GNSS
40.05220 38.96256 10.25359 20.09326 0.33424 2.06014 0 kako GNSS
37.22001 38.17898 11.53319 21.02082 0.21384 0.19356 0 elbi GNSS
103.86500 30.69200 34.76365 -9.13106 0.61741 0.61161 0 h059 GNSS
104.07300 29.65200 34.48490 -9.00157 0.26445 0.45100 0 h070 GNSS
103.97800 28.60500 33.90390 -9.20437 0.72357 0.47068 0 h088 GNSS
101.57300 24.98500 29.92829 -16.16088 0.53311 0.40723 0 h136 GNSS
102.15300 24.67600 30.28805 -16.77974 0.40668 0.33459 0 h145 GNSS
99.83400 23.04500 28.20859 -12.95136 0.73777 0.57652 0 h222 GNSS
99.26000 23.13500 25.35726 -9.70922 0.39408 0.38442 0 h223 GNSS
99.45400 22.73800 27.69924 -11.49472 0.41023 0.58673 0 h225 GNSS
106.66500 26.41500 33.58983 -9.27802 0.39392 0.36401 0 jb25 GNSS
106.83100 22.10700 33.03677 -9.62215 0.35194 0.40329 0 jb26 GNSS
113.73900 39.29300 31.02807 -10.61643 0.32319 0.31877 0 a038 GNSS
114.65000 38.33200 30.51386 -11.11411 0.27613 0.31790 0 c006 GNSS
114.35700 38.02800 30.64255 -11.56526 0.45797 0.40245 0 c016 GNSS
114.68400 36.43900 31.51800 -10.93712 0.42903 0.41054 0 c030 GNSS
113.21200 35.26800 32.04016 -11.22471 0.22738 0.25277 0 c047 GNSS
112.40500 34.70300 32.82326 -10.91776 0.24043 0.31903 0 c052 GNSS
113.86400 34.02800 32.15863 -11.29353 0.37664 0.42543 0 c053 GNSS
113.31200 32.75100 33.06438 -11.77998 0.34289 0.29291 0 c059 GNSS
111.47500 33.28000 32.42230 -10.64700 0.40265 0.23396 0 c060 GNSS
111.20600 40.26600 30.56391 -8.83158 0.25246 0.69063 0 d009 GNSS
111.15100 34.75400 33.50184 -10.27314 0.22404 0.34192 0 d037 GNSS
106.35200 39.19600 30.77253 -7.64421 0.34343 0.55260 0 d087 GNSS
110.36744 31.01649 33.37337 -10.81878 0.49192 0.44092 0 f031 GNSS
95.25700 32.89400 52.51179 1.91648 0.61518 0.30289 0 j008 GNSS
81.19000 32.38200 31.01586 18.68076 0.35100 0.32608 0 j044 GNSS
29.79822 40.71993 14.59122 11.56479 1.16045 0.93940 0 kr07 GNSS
75.38800 40.51700 28.51446 13.28106 0.36459 0.46120 0 turg GNSS
78.68000 29.84800 37.59115 34.00006 1.13830 0.85677 0 lans GNSS
77.17200 28.54400 37.32452 33.47139 0.67520 0.42245 0 jnuc GNSS
86.33300 37.21300 32.95211 12.30294 0.73385 0.58292 0 at3a GNSS
38.21500 38.45618 13.08410 21.51504 0.81798 0.26379 0 mlty GNSS
104.02850 21.48100 34.60951 -10.99791 0.24575 0.28861 0 tpu1 GNSS
78.54200 41.79500 30.54742 11.63732 0.34197 0.38282 0 akh4 GNSS
77.75000 41.86000 29.84117 10.80762 0.25103 0.29533 0 ara4 GNSS
76.66500 41.69300 29.31047 10.41509 0.37747 0.43227 0 arc4 GNSS
74.82700 40.83800 28.25691 10.06647 0.21248 0.21824 0 arp4 GNSS
73.53800 40.07500 29.72789 9.75878 0.34569 0.34822 0 ask4 GNSS
75.01900 41.57600 28.55616 6.99240 0.22652 0.43149 0 bau4 GNSS
75.08300 41.07900 27.85126 10.03425 0.20771 0.28258 0 bay4 GNSS
75.03000 40.64600 28.67134 11.19458 0.25684 0.33893 0 bet4 GNSS
75.42600 40.75700 28.64390 12.52988 0.36308 0.44304 0 bke4 GNSS
75.02000 41.18600 27.83409 10.48157 0.23557 0.30483 0 btr4 GNSS
75.75000 40.68600 29.15235 13.47540 0.38281 0.43937 0 cek4 GNSS
77.73900 41.52700 29.75933 12.79145 0.28455 0.35907 0 chk4 GNSS
76.05200 41.33400 28.65091 12.42557 0.34041 0.50076 0 cht4 GNSS
75.04100 40.78200 28.53502 11.19996 0.22047 0.33860 0 dar4 GNSS
76.49800 41.24500 28.57995 13.62307 0.33590 0.51981 0 dja4 GNSS
74.46900 40.98700 28.06538 10.05896 0.28005 0.34738 0 djr4 GNSS
74.36600 41.47600 27.26342 7.66383 0.23312 0.44273 0 dyu4 GNSS
76.46800 41.82000 28.42660 9.80103 0.17451 0.17136 0 elb4 GNSS
74.45200 41.82100 27.92589 7.30427 0.23176 0.35351 0 eme4 GNSS
76.42200 41.49400 29.27300 12.96082 0.34909 0.38145 0 eng4 GNSS
73.79600 39.65400 29.62155 12.09083 0.35728 0.30960 0 ikz4 GNSS
78.21000 41.60100 30.45001 12.07706 0.34881 0.42563 0 ish4 GNSS
73.68600 40.63700 26.11779 9.94729 0.25679 0.25567 0 jlk4 GNSS
76.10100 41.17300 27.98733 12.83671 0.26421 0.40054 0 kai4 GNSS
76.77600 41.73300 29.00633 11.01120 0.26942 0.42134 0 kar4 GNSS
76.84000 41.13200 28.84110 13.36210 0.26188 0.24860 0 kasu GNSS
74.92800 41.73700 28.38592 7.06241 0.27448 0.33612 0 kkc4 GNSS
76.20500 41.90200 28.40117 9.76412 0.24311 0.30453 0 kkd4 GNSS
75.55000 41.01800 27.88569 11.51997 0.44435 0.45938 0 kky4 GNSS
76.40800 41.89200 27.67336 10.32103 0.34691 0.47735 0 kog4 GNSS
76.52000 40.91800 28.79797 14.40854 0.46336 0.44173 0 kos4 GNSS
76.07200 41.78100 28.68534 9.23760 0.17221 0.30664 0 krb4 GNSS
76.43400 41.12200 28.39747 13.03097 0.21285 0.28718 0 krl6 GNSS
75.04800 41.48700 28.19950 8.11469 0.22774 0.28055 0 krt4 GNSS
76.44300 40.73400 29.01289 13.76693 0.37072 0.40021 0 kru4 GNSS
75.76100 41.74900 29.24719 8.21055 0.43555 0.48199 0 kuk4 GNSS
75.56900 41.35800 28.01250 10.89662 0.27901 0.34180 0 kun4 GNSS
75.97700 40.52300 30.02589 13.06011 0.38138 0.48813 0 kzy4 GNSS
75.03800 41.66900 28.22251 7.27730 0.15099 0.30744 0 mol4 GNSS
73.79600 38.13700 22.73455 24.43632 0.32917 0.55421 0 murg GNSS
76.25500 41.44600 28.57363 11.25196 0.26409 0.43056 0 nar5 GNSS
75.73000 41.87500 28.03115 7.70341 0.39713 0.46385 0 ngs4 GNSS
74.69000 41.82000 28.26843 7.34701 0.20812 0.38220 0 nrk4 GNSS
75.84900 41.43300 28.12980 11.92485 0.33803 0.39226 0 obo4 GNSS
75.98300 41.57700 28.28835 9.62910 0.42192 0.51603 0 ona4 GNSS
75.13000 40.84800 28.06000 11.08799 0.23445 0.46044 0 pak4 GNSS
75.08800 40.57800 28.57386 11.56651 0.29968 0.46316 0 ptu4 GNSS
74.25200 41.91200 28.07010 6.47366 0.23000 0.26631 0 ral4 GNSS
79.14200 41.96400 29.35381 12.10095 0.38815 0.40615 0 rka4 GNSS
74.74200 41.72600 28.22737 7.05772 0.25702 0.47588 0 rkr4 GNSS
75.37000 41.76000 28.86148 7.12798 0.34922 0.28123 0 rso4 GNSS
75.73200 41.69700 28.68364 8.20207 0.14974 0.28528 0 rsr4 GNSS
78.40838 43.05680 30.36170 5.59022 0.39898 0.42268 0 saty GNSS
77.62700 41.91800 29.23394 10.90709 0.24652 0.30839 0 smo4 GNSS
75.42300 41.91400 27.88094 7.58008 0.19052 0.17566 0 son4 GNSS
73.55500 42.20600 28.95763 5.63553 0.23031 0.25432 0 suu4 GNSS
74.72200 41.51100 27.96416 7.31990 0.28080 0.34200 0 tgu4 GNSS
75.26300 40.88900 28.35144 11.52847 0.25400 0.44854 0 thr4 GNSS
75.38300 40.57800 28.67952 12.61284 0.35206 0.45472 0 trg4 GNSS
73.82400 42.32000 28.36521 3.91671 0.21626 0.22346 0 tus4 GNSS
75.95900 41.93400 28.17129 8.24094 0.19025 0.22647 0 uko4 GNSS
74.92900 41.93600 28.21521 6.85414 0.22535 0.31406 0 uzb4 GNSS
74.78000 41.06900 27.74312 9.90675 0.27168 0.39228 0 uzg4 GNSS
75.74100 41.97900 28.26061 8.29600 0.15979 0.35661 0 yuz4 GNSS
75.00900 41.09200 27.75924 10.20214 0.20507 0.34085 0 zba4 GNSS
26.40640 36.58563 9.65821 -17.11448 0.34900 0.30959 0 astp GNSS
26.92934 36.75207 8.17557 -13.96218 0.28425 0.22591 0 kosi GNSS
27.21747 39.89727 4.65444 3.71532 0.50743 0.55268 0 kire GNSS
43.95095 40.10822 29.10730 16.99939 0.22526 0.41205 0 sa14 GNSS
43.80725 40.09730 28.97509 16.61715 0.17684 0.39827 0 sa20 GNSS
41.45431 39.18641 21.04512 20.46719 0.22203 0.54018 0 vrto GNSS
39.16381 39.61340 12.36298 20.10187 0.83780 0.43951 0 kmah GNSS
37.95850 39.45422 9.15824 21.52166 0.46431 0.18767 0 sinc GNSS
36.99576 37.52151 15.97597 21.84290 0.28423 0.32084 0 kmar GNSS
36.64323 37.08757 17.38818 21.74759 0.40169 0.40636 0 fevz GNSS
36.18004 36.53991 17.25075 21.44704 0.36078 0.41160 0 iske GNSS
36.13741 36.89942 14.33412 20.95861 0.30545 0.32953 0 dort GNSS
31.81381 39.56414 3.23507 10.15143 0.44368 0.23458 0 sivr GNSS
30.11406 38.01626 2.94916 6.04908 0.70488 0.42095 0 tkin GNSS
104.27200 23.35300 33.07294 -10.10727 0.31604 0.76057 0 f081 GNSS
97.94300 24.71200 22.68359 -8.43319 0.32782 0.50031 0 h213 GNSS
98.87300 27.29700 34.13755 -14.88246 0.75643 0.54030 0 h314 GNSS
101.49950 29.33457 39.22046 -17.92988 0.71570 0.43731 0 h347 GNSS
97.77800 29.72700 42.59953 -9.50141 0.49398 0.50411 0 zug1 GNSS
31.72996 38.80124 3.93732 9.63792 0.25890 0.33360 0 yuna GNSS
35.51625 31.07642 24.56721 22.48083 0.24902 0.19596 0 saf0 GNSS
116.14400 39.88300 30.15731 -9.58944 0.26494 0.36436 0 a155 GNSS
115.39400 37.33000 31.97154 -10.93664 0.31402 0.29380 0 c022 GNSS
116.60500 36.94600 30.89812 -11.98570 0.24256 0.20701 0 c026 GNSS
116.22300 36.33900 29.98428 -11.59069 0.26188 0.42484 0 c027 GNSS
115.41800 36.47700 31.87213 -11.99269 0.29092 0.32221 0 c028 GNSS
113.34800 31.69400 32.36845 -11.28918 0.40102 0.34434 0 c065 GNSS
110.68600 35.59800 32.59210 -10.16841 0.35142 0.43847 0 d033 GNSS
108.50700 41.56800 29.49364 -7.81348 0.31897 0.31613 0 d041 GNSS
110.01300 39.81600 30.17668 -9.74265 0.32391 0.37471 0 d054 GNSS
117.56368 26.29148 32.37761 -12.63711 0.39230 0.53212 0 f014 GNSS
118.59600 24.77500 33.07051 -12.03006 0.41155 0.41305 0 f020 GNSS
112.68792 22.33803 32.36267 -11.28066 0.47071 0.36862 0 f044 GNSS
100.16100 26.51400 32.56907 -17.69986 1.14506 0.62916 0 h118 GNSS
101.63400 24.68800 30.22250 -14.95093 0.70136 0.73504 0 h146 GNSS
99.17000 23.62000 25.48737 -10.11358 0.80164 0.88079 0 h221 GNSS
84.85200 45.63000 30.16640 4.29803 0.26143 0.42789 0 i039 GNSS
82.51200 43.78800 30.06780 6.59531 0.38143 0.88943 0 i046 GNSS
93.14600 29.94000 49.62450 9.50529 0.51380 0.39171 0 j022 GNSS
86.96700 28.39200 37.72740 24.31386 0.28528 0.26518 0 j031 GNSS
108.97300 35.66500 32.20181 -9.65103 0.62764 0.37091 0 d377 GNSS
72.35231 33.13012 30.51329 31.79337 0.44708 0.45049 0 903x GNSS
72.45379 32.60885 31.43547 31.09155 0.43941 0.57030 0 2004 GNSS
47.93000 36.23200 25.40961 22.38443 0.69170 0.41329 0 bija GNSS
51.82942 36.20777 25.65270 17.98353 0.24355 0.49666 0 bldh GNSS
46.16200 36.90800 25.23751 23.44815 0.67568 0.42055 0 mian GNSS
56.06975 33.36854 28.71690 17.02925 0.35403 0.32450 0 roba GNSS
53.56365 35.66234 27.92865 16.37861 0.45110 0.30977 0 semn GNSS
50.74800 32.36700 25.78690 21.36915 0.63188 0.33567 0 shah GNSS
91.88479 25.56579 39.84665 31.35882 0.56175 0.26795 0 shln GNSS
78.15500 30.34200 34.74582 33.80371 0.71149 0.36433 0 dhau GNSS
76.30764 31.53843 34.03338 33.27111 0.42234 0.34876 0 unan GNSS
71.48703 34.00406 30.33953 30.36563 0.91548 1.06622 0 nceg GNSS
75.40400 40.09400 29.22133 13.38539 0.33379 0.41887 0 qiak GNSS
75.51000 39.31100 30.05526 21.05732 0.20497 0.71926 0 wupa GNSS
72.24847 39.43953 25.38923 15.48047 0.61120 0.86684 0 sauk GNSS
77.90600 37.25800 25.34212 20.38092 0.97922 0.99985 0 keli GNSS
89.91550 38.40875 33.59861 4.21053 0.74151 0.62305 0 scan GNSS
85.79100 20.26150 41.33201 35.57444 0.66102 0.49031 0 bhub GNSS
88.74800 44.20400 30.25276 4.41278 0.50933 0.36537 0 i342 GNSS
36.18884 32.10131 24.10090 24.32582 0.54746 0.34835 0 hugs GNSS
85.64600 37.87100 27.82409 9.86278 0.54271 0.58584 0 at12 GNSS
86.05600 36.25300 33.36109 17.26500 0.88938 0.42378 0 at07 GNSS
86.05600 35.85300 34.40027 15.53828 0.43572 1.06942 0 at10 GNSS
86.11900 36.02600 34.17872 13.18756 0.43042 0.50374 0 at08 GNSS
86.16700 37.62000 29.81695 10.68185 0.61429 0.66905 0 at14 GNSS
86.25000 36.42800 33.33003 13.73398 0.53789 1.29628 0 at06 GNSS
86.26400 36.99400 33.12028 11.93808 0.56519 0.70229 0 at04 GNSS
86.28300 35.65700 35.38519 17.48014 0.43572 0.60233 0 at09 GNSS
86.32700 37.33600 32.62329 11.98626 0.47143 0.53343 0 at02 GNSS
86.38000 37.41300 32.50621 11.78023 0.92204 0.63233 0 at01 GNSS
95.91300 28.80150 43.68043 9.06708 0.72435 0.84238 0 anin GNSS
73.75500 42.16800 28.79394 5.93144 0.17525 0.18882 0 aac4 GNSS
70.02300 40.80000 27.85096 6.99139 0.34335 0.52511 0 adra GNSS
79.96900 42.89600 30.19187 7.57902 0.23196 0.24645 0 aib4 GNSS
72.14500 41.55700 26.70720 5.81217 0.18198 0.20455 0 akj4 GNSS
76.85400 42.88500 28.93916 4.30102 0.23246 0.22521 0 akk4 GNSS
79.85100 43.42700 30.07393 5.89435 0.28991 0.29916 0 akt4 GNSS
71.46000 41.36200 27.51442 5.19780 0.31035 0.32852 0 ala4 GNSS
76.16700 42.31300 29.01870 6.44088 0.23122 0.22978 0 alb5 GNSS
69.73000 40.82900 27.99145 6.02028 0.27518 0.31222 0 alm1 GNSS
77.76300 43.90800 28.39194 2.27708 0.24503 0.23760 0 alt4 GNSS
77.60300 42.79000 28.98554 5.70692 0.18171 0.17489 0 ana4 GNSS
69.51400 39.73700 27.79787 7.56504 0.34851 0.31993 0 and4 GNSS
70.08200 41.10200 28.60526 6.25553 0.37683 0.49999 0 angr GNSS
78.14800 43.31000 29.23200 4.17200 0.28996 0.29203 0 ass4 GNSS
76.96600 43.05900 28.35860 4.73238 0.30348 0.28269 0 ast4 GNSS
77.11400 43.89700 28.92525 3.26008 0.24358 0.28752 0 azo4 GNSS
77.61600 42.00800 29.05602 11.00719 0.29213 0.28286 0 bar4 GNSS
75.65700 42.95700 28.17642 4.10328 0.28842 0.28031 0 ber4 GNSS
75.79500 42.81800 28.35272 3.93742 0.17942 0.17700 0 bes4 GNSS
70.52400 40.35700 27.45343 7.55942 0.34771 0.53262 0 besh GNSS
71.79200 41.49500 26.96918 5.48365 0.32593 0.24345 0 boz4 GNSS
70.76500 40.04800 28.44857 5.42993 0.29846 0.31383 0 btk4 GNSS
79.05300 42.26100 30.22866 10.72517 0.22729 0.23516 0 bur4 GNSS
76.43200 42.81100 28.04536 4.00496 0.17795 0.22549 0 buz4 GNSS
75.72900 42.74900 28.28630 3.95498 0.18068 0.17477 0 bys4 GNSS
72.09000 40.19900 27.53020 9.45647 0.21346 0.27105 0 cauv GNSS
78.87800 43.58400 29.60146 6.76512 0.37814 0.58683 0 chil GNSS
77.84500 43.26700 28.73810 4.71714 0.23695 0.28396 0 chl4 GNSS
77.07500 42.71900 29.07473 5.81571 0.17942 0.17324 0 cho4 GNSS
78.97600 43.27100 29.99804 5.32790 0.23522 0.23484 0 chr4 GNSS
74.00200 43.42300 27.67798 2.65475 0.24278 0.24210 0 chu4 GNSS
72.87500 41.96600 28.10526 4.27549 0.24236 0.35514 0 chy4 GNSS
78.45700 43.13700 29.93718 5.53313 0.23402 0.23394 0 dal4 GNSS
72.28600 39.57300 26.95163 10.13511 0.30196 0.30569 0 dat4 GNSS
75.76600 43.24500 27.90645 3.09142 0.29526 0.27999 0 dege GNSS
73.95600 41.89600 28.15685 6.20887 0.17659 0.18246 0 dje4 GNSS
73.61900 40.92500 26.03105 10.30197 0.33627 0.36036 0 dng4 GNSS
78.66800 43.43200 29.41948 4.75194 0.23669 0.23625 0 dso4 GNSS
76.36700 43.00500 27.06603 4.01167 0.34245 0.33475 0 ega4 GNSS
76.74200 42.07000 29.36811 9.41440 0.17228 0.17268 0 eks4 GNSS
74.21500 42.61800 27.80460 4.58666 0.18144 0.17686 0 elg4 GNSS
80.30800 43.06100 30.43055 6.55161 0.23987 0.24380 0 ese4 GNSS
78.78700 43.66400 29.44697 5.81253 0.40337 0.39513 0 gbl4 GNSS
76.72500 42.17100 28.96274 8.26854 0.22662 0.23466 0 gko4 GNSS
78.92100 43.03900 29.83584 5.77064 0.23300 0.23918 0 gku4 GNSS
78.62100 43.54600 29.59237 4.69812 0.23827 0.23497 0 gso4 GNSS
77.13900 42.07100 29.21273 9.87246 0.23002 0.22842 0 gta4 GNSS
76.76700 42.64100 29.33489 5.06770 0.18841 0.17405 0 hok4 GNSS
73.80200 42.42600 28.08442 3.38679 0.17859 0.18104 0 hon4 GNSS
78.18800 43.95300 28.03665 2.92187 0.40591 0.39372 0 ili4 GNSS
79.07000 42.01500 30.69021 11.22366 0.18086 0.18335 0 iny4 GNSS
77.49000 43.26100 28.54250 4.65890 0.34356 0.45106 0 isy5 GNSS
78.68100 43.25400 29.85263 4.65175 0.24050 0.23605 0 jap4 GNSS
78.27400 42.29700 28.94046 10.61954 0.22690 0.23177 0 jet4 GNSS
75.33400 43.01100 27.67555 3.34128 0.23625 0.23320 0 jjo4 GNSS
78.22400 43.10400 29.24274 4.76261 0.23437 0.28944 0 jni4 GNSS
75.64500 42.10500 28.02377 7.16415 0.17744 0.17409 0 jua4 GNSS
76.39700 42.30600 29.41493 6.20764 0.23086 0.22493 0 kal4 GNSS
75.44300 42.30000 28.77269 5.57677 0.17435 0.18817 0 kas4 GNSS
80.00800 42.74000 30.64339 9.07445 0.39340 0.35110 0 kat4 GNSS
69.82400 42.03600 26.91585 4.47524 0.21438 0.23889 0 kazy GNSS
71.57900 42.20200 27.64031 3.96819 0.20892 0.31494 0 kbu4 GNSS
76.05700 42.75900 28.75078 3.70561 0.28598 0.27995 0 kek4 GNSS
72.36700 42.59300 27.69257 3.52719 0.26182 0.35655 0 ken4 GNSS
80.35500 43.40000 30.56345 6.02582 0.28964 0.30886 0 ket4 GNSS
72.29700 40.36200 28.53315 7.53152 0.29584 0.30719 0 khz4 GNSS
74.06600 42.20400 28.08986 5.09681 0.17523 0.18038 0 kin4 GNSS
72.73500 39.67800 28.11014 9.70066 0.30313 0.31305 0 kkb4 GNSS
75.14600 42.25700 28.27716 5.81561 0.22784 0.22892 0 kko4 GNSS
70.22200 43.27100 27.66719 4.33124 0.31055 0.31672 0 kkt4 GNSS
70.97500 39.74200 28.35709 7.51510 0.29998 0.31444 0 klm4 GNSS
71.46400 39.87500 27.95071 8.33634 0.29866 0.31029 0 kng4 GNSS
78.82500 43.02400 29.90766 5.71099 0.23263 0.23445 0 kns4 GNSS
78.64600 43.45200 29.49438 4.35621 0.23785 0.23735 0 kok4 GNSS
73.88100 41.80800 27.85519 5.31700 0.28457 0.29067 0 kovk GNSS
79.09200 42.16600 30.58541 10.89647 0.17921 0.19480 0 koy4 GNSS
71.90400 39.49400 27.65833 7.83503 0.30234 0.30824 0 krk4 GNSS
78.16100 43.48300 29.12548 3.77155 0.34434 0.34437 0 krm4 GNSS
79.92600 43.02700 30.12498 6.44853 0.23302 0.24197 0 krs4 GNSS
73.66700 41.34400 27.42085 7.34393 0.29146 0.29446 0 krv4 GNSS
76.38700 42.61900 29.25235 5.20768 0.22992 0.22584 0 kte4 GNSS
76.19800 42.89500 28.04555 3.48776 0.28666 0.27875 0 kty4 GNSS
79.85800 43.63000 30.09739 6.39027 0.39900 0.40574 0 kud4 GNSS
70.60100 41.66900 27.43613 4.37313 0.19937 0.26004 0 kum4 GNSS
75.13500 42.09200 28.18056 6.48100 0.17194 0.17374 0 kyz4 GNSS
73.32300 39.37900 23.87836 17.70544 0.37951 0.39663 0 kyzy GNSS
78.31400 43.52200 30.31455 4.58534 0.40954 0.39679 0 kzz4 GNSS
