lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
82.19249 29.27776 5.02572 26.89306 2.23644 0.67093 0.84814 0.48701 0 0 0 jmla GNSS
86.71266 27.81350 8.98460 26.63098 3.55326 0.35251 0.66144 1.34003 0 0 0 sybc GNSS
21.78691 38.28424 -16.19396 -20.56929 -0.56848 0.32285 0.41745 0.81912 0 0 0 012a GNSS
23.00370 40.56681 1.22901 -7.09473 -1.49039 0.22177 0.20125 0.16734 0 0 0 aut1 GNSS
23.86400 38.04706 -16.42987 -25.31653 0.47822 0.11072 0.10792 0.18119 0 0 0 noa1 GNSS
2.33494 48.83592 0.00285 -0.15702 0.07062 0.10412 0.06895 0.20095 0 0 0 opmt GNSS
93.00315 39.28736 3.09244 6.13150 -1.11629 0.40656 0.24834 1.40381 0 0 0 g165 GNSS
13.72970 51.02981 -0.27730 0.07835 0.12867 0.10512 0.06534 0.26556 0 0 0 dres GNSS
100.26879 36.61770 8.46413 3.66967 -0.91073 0.16639 0.28408 0.25686 0 0 0 g090 GNSS
101.10885 36.44626 8.86136 3.24657 -0.86171 0.22048 0.17018 0.69000 0 0 0 g100 GNSS
78.54008 39.77667 -0.24155 17.07421 -1.23710 0.55695 0.34401 0.63000 0 0 0 i076 GNSS
75.92260 39.51662 1.72634 17.10499 0.60000 0.41836 0.58976 0.20000 0 0 0 jb48 GNSS
107.37860 34.47212 5.98690 -2.43762 -0.47576 0.22151 0.21676 0.58302 0 0 0 d074 GNSS
107.14404 34.42693 5.54691 -2.35996 -0.04077 0.25346 0.23183 0.38575 0 0 0 g038 GNSS
105.54575 37.51700 4.10120 0.28374 -0.19021 0.19074 0.21864 0.92000 0 0 0 g003 GNSS
3.46820 43.30009 0.07174 0.06944 -0.39103 0.05094 0.07757 0.15482 0 0 0 agde GNSS
11.33693 46.49873 -0.24907 0.58777 1.33100 0.13134 0.12125 0.19618 0 0 0 bzrg GNSS
16.21137 39.25347 0.51663 3.78315 -0.00341 0.10321 0.16156 0.34781 0 0 0 car1 GNSS
36.23856 50.00561 -0.55379 0.09304 0.93651 0.09170 0.14696 0.23073 0 0 0 khar GNSS
19.92048 50.06611 -0.26993 -0.01995 -0.00925 0.04973 0.04471 0.22938 0 0 0 kra1 GNSS
12.37410 51.35398 -0.21075 -0.15847 -0.22946 0.08326 0.08203 0.24219 0 0 0 leij GNSS
12.35570 43.11939 -0.18436 1.77623 -0.44624 0.14342 0.09618 0.43110 0 0 0 unpg GNSS
13.42345 40.79495 -0.78152 1.58090 -0.59860 0.09875 0.08515 0.24858 0 0 0 vent GNSS
17.06204 51.11326 -0.50663 0.11939 0.05654 0.07142 0.08682 0.26349 0 0 0 wroc GNSS
27.96149 40.96748 -0.04486 0.45777 -0.80200 0.65586 0.26238 0.55215 0 0 0 maer GNSS
11.57318 48.14720 0.11976 0.37792 0.49428 0.04804 0.05227 0.22804 0 0 0 0256 GNSS
8.61400 45.44720 -0.00592 0.42034 0.35272 0.12172 0.14001 0.34187 0 0 0 nova GNSS
13.92444 42.04696 0.32924 3.19032 -1.40770 0.26900 0.24159 0.67731 0 0 0 smra GNSS
11.11779 46.09162 0.17977 0.73168 0.13595 0.08142 0.05803 0.24601 0 0 0 tntn GNSS
9.52098 39.14052 -0.16742 0.41954 -1.32181 0.13046 0.14647 0.53989 0 0 0 vils GNSS
89.63441 27.47266 13.29753 30.60153 -2.51829 0.64837 0.65246 1.19239 0 0 0 timp GNSS
103.72730 33.93742 8.30735 0.39562 -0.12532 0.27929 0.24529 0.62000 0 0 0 h020 GNSS
35.36402 31.03771 -2.50882 9.21390 0.05306 0.44617 0.52496 0.25545 0 0 0 sdm2 GNSS
106.47715 39.06738 3.48457 -1.62874 0.73597 0.28068 0.23678 0.56254 0 0 0 d089 GNSS
106.55672 38.54600 3.97161 -2.23339 -0.51939 0.21577 0.31216 1.10531 0 0 0 d093 GNSS
105.21651 37.24275 4.82848 0.36568 0.60470 0.17301 0.29443 0.23796 0 0 0 g006 GNSS
105.88050 36.96961 4.69715 -0.10273 0.59951 0.17960 0.21280 0.29287 0 0 0 g007 GNSS
105.27084 36.93305 4.52738 -0.04641 0.18449 0.18509 0.29684 0.27174 0 0 0 g008 GNSS
106.36431 36.84426 4.57048 -1.65775 1.71943 0.18167 0.26572 0.35465 0 0 0 g009 GNSS
105.24564 36.65577 7.32858 -1.00386 0.64429 0.18970 0.27590 0.42745 0 0 0 g011 GNSS
105.61611 36.27763 7.68688 -2.10701 1.19903 0.17438 0.39835 0.60987 0 0 0 g015 GNSS
106.53026 35.23922 5.99805 -2.41529 0.30328 0.31824 0.28517 1.58192 0 0 0 g027 GNSS
106.82102 34.89421 5.68945 -2.41071 0.07804 0.20790 0.20618 0.77167 0 0 0 g032 GNSS
105.36808 34.79269 6.25124 -1.67643 -0.37704 0.39316 0.35702 0.36480 0 0 0 g035 GNSS
105.69683 34.59413 6.33710 -2.14603 -0.31218 0.30628 0.25822 0.58154 0 0 0 g037 GNSS
105.81164 34.25167 5.90307 -2.46358 -0.20743 0.34552 0.34954 1.24017 0 0 0 g039 GNSS
102.56506 39.12650 2.73917 0.55130 0.54601 0.17153 0.13693 0.15962 0 0 0 g049 GNSS
103.36350 38.84495 3.16702 0.58553 0.49081 0.16801 0.21957 0.27399 0 0 0 g050 GNSS
101.35258 38.15647 4.35224 1.75407 -0.30966 0.14650 0.13179 0.24041 0 0 0 g055 GNSS
102.88656 38.41888 3.57385 0.75709 0.61552 0.14470 0.17717 0.24546 0 0 0 g056 GNSS
102.15073 38.43017 4.10230 1.75997 -0.36447 0.14369 0.16090 0.31322 0 0 0 g057 GNSS
101.74375 38.30148 4.00433 1.54800 0.34044 0.22575 0.18017 0.70855 0 0 0 g058 GNSS
102.10815 38.28039 3.70495 1.05977 -0.71957 0.16422 0.14724 1.33140 0 0 0 g060 GNSS
102.64449 37.78128 4.60400 1.31607 0.42008 0.19050 0.14518 0.31022 0 0 0 g063 GNSS
102.31693 37.95810 4.61288 1.32426 0.04020 0.18558 0.17564 0.45162 0 0 0 g064 GNSS
104.32509 37.45058 4.54925 0.78455 0.77485 0.15021 0.22764 0.30511 0 0 0 g067 GNSS
103.38375 37.56158 4.44068 1.10227 0.42993 0.14412 0.17085 0.48002 0 0 0 g068 GNSS
104.08660 37.23500 5.52536 0.84350 0.52470 0.19720 0.22344 0.66123 0 0 0 g072 GNSS
102.97879 37.14817 7.76293 1.71644 0.54964 0.14410 0.18744 0.54532 0 0 0 g073 GNSS
104.63139 36.90747 7.93048 0.08854 1.45447 0.32406 0.19016 0.50786 0 0 0 g077 GNSS
103.15667 36.89392 8.98056 1.69558 -0.09554 0.24256 0.25623 1.35785 0 0 0 g079 GNSS
101.63114 36.97617 9.17421 1.73013 -0.80548 0.20610 0.14438 0.97284 0 0 0 g080 GNSS
104.74250 36.42834 9.17825 -0.76297 0.66413 0.15538 0.33088 1.08306 0 0 0 g085 GNSS
104.36440 36.65603 9.30460 -0.06060 0.43929 0.17779 0.28459 0.63548 0 0 0 g086 GNSS
103.44396 37.14904 7.49660 1.57982 0.44464 0.21769 0.14959 0.36531 0 0 0 g091 GNSS
103.33129 35.93281 8.71880 1.83901 1.00378 0.22385 0.18379 0.45886 0 0 0 g101 GNSS
102.78734 35.87509 8.95453 2.07173 1.07874 0.26809 0.17890 0.60925 0 0 0 g105 GNSS
103.83717 35.37583 7.50608 0.34639 1.30000 0.43211 0.37489 0.40000 0 0 0 g111 GNSS
103.34386 35.41447 7.96222 1.54625 1.32341 0.34440 0.22989 0.42638 0 0 0 g112 GNSS
102.81244 35.26256 8.73281 1.93601 -0.07670 0.29896 0.17016 0.78139 0 0 0 g113 GNSS
103.70622 35.28532 7.82396 0.98677 1.28832 0.31973 0.24461 0.30849 0 0 0 g117 GNSS
102.31826 38.70475 3.06970 0.76514 0.61072 0.16695 0.14076 0.25806 0 0 0 g134 GNSS
101.14188 38.92854 2.65064 1.43000 0.02587 0.24408 0.17208 1.00816 0 0 0 g141 GNSS
101.61293 34.71632 10.28326 3.47063 0.81791 0.40950 0.29018 0.64199 0 0 0 j001 GNSS
78.01364 30.32899 5.38054 32.96416 0.92966 0.39718 0.33195 0.40621 0 0 0 wih2 GNSS
94.85689 39.51346 3.18975 4.80867 0.33042 0.34480 0.37752 0.49052 0 0 0 g164 GNSS
94.35542 38.80865 5.69555 5.58569 1.43860 0.51234 0.22892 0.40328 0 0 0 g167 GNSS
86.97689 38.50802 -0.30912 9.48372 -1.04647 0.29636 0.42498 1.47341 0 0 0 i035 GNSS
80.39245 40.64296 1.15136 14.82663 -0.53797 0.19884 0.28526 0.21194 0 0 0 i062 GNSS
104.60461 35.55431 7.89870 -0.33952 -0.07193 0.33197 0.19515 0.14572 0 0 0 gsdx GNSS
105.75950 35.52670 6.36868 -1.80867 0.40752 0.28775 0.21482 0.23769 0 0 0 gsjn GNSS
106.58632 35.54775 6.48474 -2.24810 0.12172 0.30785 0.24867 0.24825 0 0 0 gspl GNSS
106.27372 38.49417 3.87101 -0.85805 -3.86298 0.18213 0.35888 0.27634 0 0 0 nxyc GNSS
73.94141 41.38455 -1.24273 6.66246 1.00480 0.34648 0.70028 0.21822 0 0 0 kaza GNSS
88.13490 47.85553 0.61995 5.61616 0.99844 0.28678 0.44195 0.63648 0 0 0 xjal GNSS
85.53045 38.11869 -0.64029 10.46613 -0.71730 0.25966 0.34265 0.38827 0 0 0 xjqm GNSS
78.77031 39.81387 -0.02467 16.73267 0.50624 0.28720 0.29303 0.36007 0 0 0 xjbc GNSS
89.19577 38.71718 0.59348 8.51435 -0.01903 0.35387 0.28824 0.25354 0 0 0 g172 GNSS
12.85362 42.40347 -0.95195 1.18998 -0.39009 0.12850 0.13962 0.40480 0 0 0 riet GNSS
85.27882 27.80063 8.52424 34.06575 2.58242 1.05314 0.96953 3.59275 0 0 0 kkn4 GNSS
81.71440 28.65580 6.79351 33.75054 0.26049 0.30968 0.29978 0.74010 0 0 0 bmcl GNSS
80.50090 29.73380 3.40875 29.62388 2.86017 0.34020 0.65597 1.15270 0 0 0 drcl GNSS
19.93550 39.74638 -3.45226 -0.08886 -0.61656 0.12259 0.19235 0.54333 0 0 0 kasi GNSS
25.18059 39.89721 -15.83388 -13.42599 0.00556 0.38099 0.48465 0.24741 0 0 0 lemn GNSS
20.58520 38.61900 -3.55821 -7.07615 -1.05385 0.41363 0.66123 0.70926 0 0 0 pont GNSS
21.46470 38.05580 -14.07753 -22.27696 -0.18593 0.31094 0.83047 0.88474 0 0 0 rlso GNSS
24.07057 35.53319 -16.65878 -25.87374 -0.38451 0.11261 0.15150 0.42198 0 0 0 tuc2 GNSS
26.38057 40.91818 -1.54248 -1.48185 -0.04750 0.35532 0.37992 0.60196 0 0 0 ipsa GNSS
56.11234 22.18646 5.93496 24.96633 -0.50019 0.17725 0.17590 0.27813 0 0 0 yibl GNSS
35.39221 31.59337 -3.31369 8.53323 3.09017 0.07320 0.04623 0.17854 0 0 0 drag GNSS
35.20867 32.10257 -3.62541 8.54173 1.23860 0.11570 0.05554 0.43448 0 0 0 yosh GNSS
18.41387 43.86735 0.60032 1.28760 -0.01642 0.09280 0.22295 0.44012 0 0 0 srjv GNSS
